m,poisson,delta,neg_binom
11.825257358446262,6.445560604333878,5.999999493360519,6.439841538667679
13.332045931695145,6.45320937037468,5.999999493360519,6.447971612215042
15.030831324603227,6.459910422563553,5.999999493360519,6.455171853303909
16.94607800379424,6.465864926576614,5.999999493360519,6.461765617132187
19.105367727773356,6.471014767885208,5.999999493360519,6.4673759043216705
21.539796756023197,6.475628167390823,5.999999493360519,6.4726002514362335
24.28442367096279,6.479572504758835,5.999999493360519,6.477392464876175
27.378774261921002,6.483299285173416,5.999999493360519,6.481010466814041
30.867410742035904,6.48636594414711,5.999999493360519,6.484580785036087
34.800573495458686,6.489581614732742,5.999999493360519,6.487565487623215
39.2349045967612,6.491907685995102,5.999999493360519,6.490384787321091
44.23426352206052,6.494048982858658,5.999999493360519,6.492673605680466
49.870646799039584,6.495996564626694,5.999999493360519,6.494797021150589
56.22522483988457,6.4977578818798065,5.999999493360519,6.496716290712357
63.38951088872695,6.49949386715889,5.999999493360519,6.4983852207660675
71.46667891778019,6.500818580389023,5.999999493360519,6.499864906072617
80.57304945139417,6.502128392457962,5.999999493360519,6.501249223947525
90.8397647156046,6.503155082464218,5.999999493360519,6.502663344144821
102.41467723726119,6.504169851541519,5.999999493360519,6.503394991159439
115.46447909073663,6.504981964826584,5.999999493360519,6.504298001527786
130.1771024558246,6.505698710680008,5.999999493360519,6.505418568849564
146.764426057622,6.5064288675785065,6.500000506639481,6.506107002496719
165.46532646425044,6.5070681273937225,6.500000506639481,6.506993621587753
186.5491181846185,6.507409363985062,6.500000506639481,6.507083028554916
210.31943210759334,6.507926434278488,6.500000506639481,6.507567316293716
237.1185881365791,6.508282572031021,6.500000506639481,6.5079934895038605
267.33252499046984,6.5086789429187775,6.500000506639481,6.508370488882065
301.3963581657957,6.508979946374893,6.500000506639481,6.509552150964737
339.8006461011175,6.509972363710403,6.500000506639481,6.509249657392502
383.0984547836526,6.510291248559952,6.500000506639481,6.509744375944138
431.91332253661557,6.509812921285629,6.500000506639481,6.510040909051895
486.94823968937305,6.5100304782390594,6.500000506639481,6.510231643915176
548.9957724480178,6.510160118341446,6.500000506639481,6.510401517152786
618.9494767617575,6.51036724448204,6.500000506639481,6.510529667139053
697.8167665579368,6.51046559214592,6.500000506639481,6.510651856660843
786.7334216631181,6.510735303163528,6.500000506639481,6.510701030492783
886.9799443409744,6.510760635137558,6.500000506639481,6.510715931653976
1000.0,6.510781496763229,6.500000506639481,6.510745733976364
